id,org,dept,name,description,Mandate,Reliance,mandate_coded,relince_coded
959,Flagstaff,06-Public Works,Playground Safety,"Weekly inspections, third party audits, and minor broken part replacement of playground equipment.",4,4,1,1
337,"Washington County, WI",District Attorney,"Plea and Sentencing and Court Escort, pursuant to Wis. Stat. 978.05(1) and 950.04",Negotiate charged cases and appear on behalf of the State at plea and sentencing hearings.,4,4,1,1
181,Duluth,Construction Services,Plumbing Inspections,"Building, structure, & energy code inspections. State project inspections (building, energy and mechanical) Includes floodplain building regs. Mechanical inspections. Plumbing inspections. Electrical inspections Includes floodplain building regs. Furnace replacement inspections Currently jointly with Comfort Systems. Erosion and sediment control inspections",4,3,1,0
1373,"Lethbridge, AB",Planning & Design,Plumbing Inspections,Inspect plumbing systems in all buildings to ensure minimum code compliance.,4,4,1,1
173,Duluth,Construction Services,Plumbing Permits,"Building, structure, & energy code permits. State project permits (building, energy and mechanical). Mechanical permits. Plumbing permits. Electrical permits",4,4,1,1
5042,San Juan County,SHERIFFS OFFICE,Police Academy,Teaches cadets how to become a police officer including necessary certification skills required for police certification,4,4,1,1
504,Wetaskiwin,Community & Protective Services,Police Admin Support,"Admin support to policing consists of Call Evaluation and Dispatching, Front Counter, Court Detail, Informational Management and Exhibit Specialist.  Front Counter staff manage all walk-in complaints for the RCMP.  File generation, conducting employment or volunteer criminal record checks, collision reporting, fingerprinting and processing bylaw and other fine payments. Court Detail track all police files going to court and prepare disclosure for the Crown.",4,4,1,1
1316,SouthJordan,Police,Police Administration,"Professional management of the political, executive, and operational aspects of the police department, including mutual aid and policy decisions.",4,4,1,1
2623,Littleton,Police,Police Administration,Management of overall police department operations.  Includes command staff and support personnel not assigned to specific listed programs,4,0,1,0
1385,"Salt Lake City, UT",POLICE DEPARTMENT,Police Air Field Operations / General Aviation,Tooele and West Jordan in area of responsibility,4,4,1,1
1235,Tulsa,Police,Police Computer Hardware and Software Systems,"Purchase of desktop computers, computer peripherals, software and licensing fees for any computer software or web-based services.",4,4,1,1
1235,Tulsa Test Liz,Police,Police Computer Hardware and Software Systems,"Purchase of desktop computers, computer peripherals, software and licensing fees for any computer software or web-based services.",4,4,1,1
1025,"Washington County, WI",Sheriff,Police Contracting - Richfield,Resources associated with the provision of police services to the Village of Richfield.,4,2,1,0
46,"West Plains, MO",Police,Police Fleet Operations,"Handling and Operations of Police Fleet to include, maintenance, inspections, and assignments.",4,0,1,0
28,Duluth,Auditor,Police Grant Accounting and Reporting,Accounting and grant reporting specific to the City's numerous police related grants accounted for in fund 215,4,3,1,0
242,UnifiedGov,Police Department,Police Identification,Respond crime scenes and process the scene for evidence; collect and photograph evidence; attend autopies; analyze fingerprints,4,4,1,1
1206,Tulsa,Police,Police In-Car and Body Camera Public Access,"Providing copies of Police In-Car and Body Camera Videos to Attorneys, Law Enforcement Agencies and Citizens in response to subpoenas, Open Records Requests, and other appropriate requests.",4,4,1,1
1206,Tulsa Test Liz,Police,Police In-Car and Body Camera Public Access,"Providing copies of Police In-Car and Body Camera Videos to Attorneys, Law Enforcement Agencies and Citizens in response to subpoenas, Open Records Requests, and other appropriate requests.",4,4,1,1
111,"Canton, MI",301 - Police,Police Training,"Annual and specialized training for police personnel, including an in-house gun range and training facility.",4,0,1,0
229,"Eugene, OR",Police,Police Training,Police Training Team. ,4,3,1,0
914,Flagstaff,04-Police,Police Training,"Training and maintenance of certifications, and volunteer coordination",4,4,1,1
993,"Riverside, CA",Police,Police Training,"Maintain a Training Plan sufficient to meet all training requirements imposed by statute, P.O.S.T., or any other legal process",4,0,1,0
1165,East Lansing,Police,Police Training,"Take requests, approve/deny, schedule, register and record employee training.  Provide training in-house, on shift and send employees to outside training.  Keep detailed training files to ensure all certifications and kept up-to-date.",4,0,1,0
153,"Washington County, WI",Clerk of Courts,Policies and Procedures,"Work with state agencies including legislators, county government, and justice system partners to make effective changes to the court system. This may include proposing legislation or filing petitions and testifying when necessary. Review and analyze changes in Washington County Ordinances, State of Wisconsin Statutes, Supreme Court Rules, and Local Court Rules and Orders that affect the Washington County court system or employees, then create and update policy and procedures to comply.",4,3,1,0
707,Gaston County,Budget & Purchasing,Policy Advisement to County Manager or Board of Commissioners,none,4,3,1,0
1102,Gaston County,Finance,Policy Advisement to County Manager or Board of Commissioners,none,4,3,1,0
1760,"Addison, TX",Human Resources,Policy and Legal Compliance,"The Town of Addison's Human Resources leads policy and legal compliance for employee matters by implementing all applicable federal, state and local laws as they relate to equal employment opportunity while providing counsel, coaching and interpretation to employees and supervisors in the organization.",4,0,1,0
4797,San Juan County,HUMAN RESOURCES,Policy and Procedure Management,"Handbook Maintenance
HR Desk Policy/Procedure Manuals and Maintenance 
Unemployment Insurance - Claims & Reports & Annual Reconciliation
Employment Laws, EEO, EEOC, DOL, FLSA, ADA, Hiring preferences
SS Form SSA-1945 (at Fire and S.O.)
I-9's (Immigration Reform Act) compliance and tracking
CDL information",4,4,1,1
1595,"Salt Lake City, UT",POLICE DEPARTMENT,Policy and Procedure Program,Provide access to department policy and procedure manuals and update in response to new state and federal laws and court decisions (Lexipol),4,4,1,1
2695,Littleton,City Council,Policy Creation,"This service includes the time spent researching, developing, and presenting policy options and recommendations to council.",4,2,1,0
646,"Beaumont, AB",Library,Policy Development and Governance,"Develop, manage library Policies and ensure library services and practices are in compliance with all Policies. Develop, and monitor Library's Strategic Plan. Prepare and present reports and information to the Board of Trustees, ensuring the Board has the information required to make decisions about Library Governance. ",4,1,1,0
